seq,pat,naive,naive2,kmp,kmp2,bmh
1000000,10000,3.556999217835255e-06,2.9100010578986257e-07,6.309983291430399e-07,4.999983502784744e-07,6.909995136084035e-07
1000000,10000,3.3760006772354245e-06,3.7000063457526267e-07,8.620008884463459e-07,5.300007615005597e-07,4.0099985199049115e-07
1000000,10000,3.4059994504787028e-06,3.8100006349850446e-07,5.710007826564834e-07,5.209985829424113e-07,3.210006980225444e-07
1000000,10000,3.946999640902504e-06,4.4099942897446454e-07,6.610007403651252e-07,5.109995981911197e-07,3.010009095305577e-07
1000000,10000,3.326000296510756e-06,4.1100065573118627e-07,6.009995558997616e-07,5.209985829424113e-07,5.410001904238015e-07
1000000,10000,3.5260000004200265e-06,3.7999961932655424e-07,6.119989848230034e-07,5.210004019318148e-07,3.4000004234258085e-07
1000000,10000,3.667000783025287e-06,3.010009095305577e-07,8.419992809649557e-07,5.110014171805233e-07,3.910008672391996e-07
1000000,10000,3.4469994716346264e-06,2.9100010578986257e-07,5.809997674077749e-07,4.810008249478415e-07,3.9099904824979603e-07
1000000,10000,3.406999894650653e-06,3.7999961932655424e-07,6.810005288571119e-07,5.009987944504246e-07,4.0099985199049115e-07
1000000,10000,3.3060005080187693e-06,3.1099989428184927e-07,5.410001904238015e-07,4.109988367417827e-07,4.000012268079445e-07
1000000,10000,2.954999217763543e-06,4.1000021155923605e-07,5.210004019318148e-07,5.010006134398282e-07,3.0999945010989904e-07
1000000,10000,3.086001015617512e-06,3.800014383159578e-07,6.410009518731385e-07,5.210004019318148e-07,3.910008672391996e-07
1000000,10000,4.026998794870451e-06,3.210006980225444e-07,5.9100057114847e-07,4.810008249478415e-07,3.410004865145311e-07
1000000,10000,3.6270012060413137e-06,6.810005288571119e-07,7.520011422457173e-07,5.009987944504246e-07,3.9099904824979603e-07
1000000,10000,2.8550002753036097e-06,2.600008883746341e-07,6.009995558997616e-07,9.609993867343292e-07,4.0099985199049115e-07
1000000,10000,4.178000381216407e-06,2.6999987312592566e-07,5.309993866831064e-07,5.209985829424113e-07,3.0000046535860747e-07
1000000,10000,3.465998815954663e-06,3.010009095305577e-07,5.110014171805233e-07,6.209993443917483e-07,4.0099985199049115e-07
1000000,10000,3.3659998734947294e-06,2.7999885787721723e-07,5.109995981911197e-07,5.109995981911197e-07,3.8100006349850446e-07
1000000,10000,3.1950003176461905e-06,2.2099993657320738e-07,5.919991963310167e-07,5.109995981911197e-07,3.0000046535860747e-07
1000000,10000,3.4559998312033713e-06,6.509999366244301e-07,6.509999366244301e-07,5.109995981911197e-07,3.1099989428184927e-07
1000000,10000,3.1360013963421807e-06,4.5100023271515965e-07,7.620001269970089e-07,4.109988367417827e-07,4.2099964048247784e-07
1000000,10000,3.4460008464520797e-06,3.0999945010989904e-07,6.210011633811519e-07,6.919999577803537e-07,3.0099909054115415e-07
1000000,10000,3.396999090909958e-06,3.1099989428184927e-07,5.309993866831064e-07,5.109995981911197e-07,3.9999940781854093e-07
1000000,10000,2.4750006559770554e-06,3.699988155858591e-07,5.109995981911197e-07,8.90999217517674e-07,4.7100002120714635e-07
1000000,10000,2.986000254168175e-06,5.3100120567251e-07,5.209985829424113e-07,5.509991751750931e-07,4.199991963105276e-07
1000000,10000,3.2160005503101274e-06,3.6100027500651777e-07,7.210001058410853e-07,5.010006134398282e-07,3.9000042306724936e-07
1000000,10000,3.607001417549327e-06,3.0000046535860747e-07,8.019997039809823e-07,4.309986252337694e-07,4.0099985199049115e-07
1000000,10000,3.445999027462676e-06,4.2099964048247784e-07,5.010006134398282e-07,5.3100120567251e-07,3.2000025385059416e-07
1000000,10000,4.86899989482481e-06,2.81001121038571e-07,5.709989636670798e-07,7.609996828250587e-07,3.0000046535860747e-07
1000000,10000,3.2960015232674778e-06,2.2099993657320738e-07,6.520003807963803e-07,5.3100120567251e-07,4.109988367417827e-07
1000000,10000,3.0960000003688037e-06,2.0999868866056204e-07,4.90999809699133e-07,8.019997039809823e-07,4.0099985199049115e-07
1000000,10000,3.295999704278074e-06,3.8100006349850446e-07,4.899993655271828e-07,5.309993866831064e-07,5.809997674077749e-07
1000000,10000,3.315999492770061e-06,2.0999868866056204e-07,6.209993443917483e-07,9.409995982423425e-07,3.9099904824979603e-07
1000000,10000,2.925000444520265e-06,1.9999970390927047e-07,4.199991963105276e-07,6.009995558997616e-07,4.000012268079445e-07
1000000,10000,1.5487999917240813e-05,3.910008672391996e-07,4.1100065573118627e-07,6.110003596404567e-07,3.9000042306724936e-07
1000000,10000,3.1649997254135087e-06,2.9100010578986257e-07,5.609999789157882e-07,6.009995558997616e-07,4.1100065573118627e-07
1000000,10000,3.666000338853337e-06,2.8999966161791235e-07,4.1100065573118627e-07,5.809997674077749e-07,4.199991963105276e-07
1000000,10000,3.295999704278074e-06,2.0099832909181714e-07,4.810008249478415e-07,6.110003596404567e-07,4.0099985199049115e-07
1000000,10000,3.50700065609999e-06,4.1100065573118627e-07,4.0099985199049115e-07,6.509999366244301e-07,5.010006134398282e-07
1000000,10000,2.7950009098276496e-06,3.0099909054115415e-07,4.2099964048247784e-07,6.009995558997616e-07,4.0099985199049115e-07
1000000,10000,3.5360008041607216e-06,3.8100006349850446e-07,4.90999809699133e-07,5.710007826564834e-07,4.1000021155923605e-07
1000000,10000,3.0650007829535753e-06,3.0099909054115415e-07,4.7000139602459967e-07,6.009995558997616e-07,4.210014594718814e-07
1000000,10000,2.5249992177123204e-06,5.609999789157882e-07,4.3000000005122274e-07,6.009995558997616e-07,4.6100103645585477e-07
1000000,10000,3.62599894287996e-06,3.010009095305577e-07,4.7100002120714635e-07,4.2099964048247784e-07,5.410001904238015e-07
1000000,10000,3.1950003176461905e-06,2.8999966161791235e-07,4.0099985199049115e-07,6.010013748891652e-07,4.0099985199049115e-07
1000000,10000,3.956998625653796e-06,4.5100023271515965e-07,5.009987944504246e-07,5.109995981911197e-07,3.9099904824979603e-07
1000000,10000,3.3659998734947294e-06,2.8999966161791235e-07,4.109988367417827e-07,5.810015863971785e-07,4.109988367417827e-07
1000000,10000,3.5769990063272417e-06,2.8999966161791235e-07,7.809994713170454e-07,6.010013748891652e-07,3.9999940781854093e-07
1000000,10000,3.016000846400857e-06,3.010009095305577e-07,4.90999809699133e-07,5.809997674077749e-07,4.0099985199049115e-07
1000000,10000,3.1859999580774456e-06,4.210014594718814e-07,4.7100002120714635e-07,6.209993443917483e-07,4.000012268079445e-07
1000000,10000,3.3059986890293658e-06,2.6999987312592566e-07,5.000001692678779e-07,9.319992386735976e-07,4.2099964048247784e-07
1000000,10000,3.667000783025287e-06,2.9100010578986257e-07,4.809990059584379e-07,6.310001481324434e-07,3.9999940781854093e-07
1000000,10000,2.9959992389194667e-06,2.710003172978759e-07,3.899986040778458e-07,6.509999366244301e-07,4.010016709798947e-07
1000000,10000,3.2460011425428092e-06,2.9100010578986257e-07,4.2099964048247784e-07,5.109995981911197e-07,3.9099904824979603e-07
1000000,10000,3.2659991120453924e-06,3.8100006349850446e-07,4.7100002120714635e-07,6.009995558997616e-07,4.0099985199049115e-07
1000000,10000,3.0150004022289068e-06,3.7099925975780934e-07,4.1100065573118627e-07,5.010006134398282e-07,4.2099964048247784e-07
1000000,10000,3.2250009098788723e-06,3.7099925975780934e-07,4.90999809699133e-07,5.909987521590665e-07,3.0099909054115415e-07
1000000,10000,3.3559990697540343e-06,5.609999789157882e-07,4.1100065573118627e-07,6.310001481324434e-07,3.9999940781854093e-07
1000000,10000,3.6270012060413137e-06,4.2099964048247784e-07,4.0099985199049115e-07,5.199999577598646e-07,4.0099985199049115e-07
1000000,10000,3.6170004023006186e-06,3.0099909054115415e-07,5.109995981911197e-07,7.609996828250587e-07,3.9999940781854093e-07
1000000,10000,4.4480002543423325e-06,3.3099968277383596e-07,7.72000930737704e-07,5.010006134398282e-07,4.2099964048247784e-07
1000000,10000,4.508001438807696e-06,2.710003172978759e-07,4.6100103645585477e-07,5.609999789157882e-07,4.099983925698325e-07
1000000,10000,3.155999365844764e-06,3.1099989428184927e-07,4.90999809699133e-07,7.510006980737671e-07,4.0099985199049115e-07
1000000,10000,3.315999492770061e-06,2.9099828680045903e-07,6.210011633811519e-07,5.109995981911197e-07,3.210006980225444e-07
1000000,10000,2.8850008675362915e-06,3.2999923860188574e-07,6.509999366244301e-07,5.010006134398282e-07,2.8999966161791235e-07
1000000,10000,2.9450002330122516e-06,2.0999868866056204e-07,6.010013748891652e-07,4.90999809699133e-07,2.9100010578986257e-07
1000000,10000,3.2759999157860875e-06,2.1000050764996558e-07,4.910016286885366e-07,5.809997674077749e-07,3.9000042306724936e-07
1000000,10000,3.316999936942011e-06,4.6099921746645123e-07,6.310001481324434e-07,5.109995981911197e-07,3.8100006349850446e-07
1000000,10000,3.076000211876817e-06,3.0099909054115415e-07,5.109995981911197e-07,6.009995558997616e-07,3.910008672391996e-07
1000000,10000,4.196999725536443e-06,2.610013325465843e-07,1.0419989848742262e-06,6.709997251164168e-07,3.0000046535860747e-07
1000000,10000,3.2160005503101274e-06,3.0999945010989904e-07,6.909995136084035e-07,5.309993866831064e-07,3.0099909054115415e-07
1000000,10000,3.1260005926014856e-06,2.1000050764996558e-07,9.209998097503558e-07,5.210004019318148e-07,2.8999966161791235e-07
1000000,10000,3.4269996831426397e-06,2.8099930204916745e-07,6.509999366244301e-07,5.110014171805233e-07,3.0000046535860747e-07
1000000,10000,3.7560002965619788e-06,4.2099964048247784e-07,8.919996616896242e-07,5.109995981911197e-07,3.910008672391996e-07
1000000,10000,3.806999302469194e-06,2.8999966161791235e-07,6.72000169288367e-07,5.210004019318148e-07,2.8999966161791235e-07
1000000,10000,3.0960000003688037e-06,6.610007403651252e-07,6.210011633811519e-07,5.209985829424113e-07,2.9100010578986257e-07
1000000,10000,2.8850008675362915e-06,3.0999945010989904e-07,7.310009095817804e-07,4.3000000005122274e-07,4.1100065573118627e-07
1000000,10000,4.577999789034948e-06,2.400010998826474e-07,5.100009730085731e-07,6.310001481324434e-07,5.109995981911197e-07
1000000,10000,3.597000613808632e-06,3.910008672391996e-07,9.22000253922306e-07,5.109995981911197e-07,3.0099909054115415e-07
1000000,10000,4.518000423558988e-06,3.210006980225444e-07,9.119994501816109e-07,4.2099964048247784e-07,3.210006980225444e-07
1000000,10000,3.3060005080187693e-06,2.9100010578986257e-07,6.209993443917483e-07,1.1920001270482317e-06,4.1000021155923605e-07
1000000,10000,3.3269989216933027e-06,3.0000046535860747e-07,6.410009518731385e-07,4.899993655271828e-07,2.9100010578986257e-07
1000000,10000,3.3559990697540343e-06,3.809982445091009e-07,6.209993443917483e-07,4.2099964048247784e-07,3.0000046535860747e-07
1000000,10000,3.266000931034796e-06,3.1099989428184927e-07,6.009995558997616e-07,7.509988790843636e-07,3.9000042306724936e-07
1000000,10000,4.01800025429111e-06,2.9100010578986257e-07,3.9999940781854093e-07,6.110003596404567e-07,5.809997674077749e-07
1000000,10000,4.969000656274147e-06,2.5000008463393897e-07,5.410001904238015e-07,6.310001481324434e-07,3.910008672391996e-07
1000000,10000,3.5570010368246585e-06,3.0000046535860747e-07,5.809997674077749e-07,5.109995981911197e-07,4.4099942897446454e-07
1000000,10000,3.1960007618181407e-06,4.2000101529993117e-07,6.110003596404567e-07,4.90999809699133e-07,4.2099964048247784e-07
1000000,10000,2.9660004656761885e-06,2.800006768666208e-07,6.110003596404567e-07,5.099991540191695e-07,5.309993866831064e-07
1000000,10000,4.036999598611146e-06,4.1100065573118627e-07,4.7100002120714635e-07,6.010013748891652e-07,3.910008672391996e-07
1000000,10000,4.108000211999752e-06,3.100012690993026e-07,4.7100002120714635e-07,5.309993866831064e-07,5.109995981911197e-07
1000000,10000,4.117999196751043e-06,2.400010998826474e-07,5.010006134398282e-07,8.320002962136641e-07,3.8100006349850446e-07
1000000,10000,3.1650015444029123e-06,3.010009095305577e-07,4.6099921746645123e-07,6.109985406510532e-07,4.899993655271828e-07
1000000,10000,4.067000190843828e-06,6.310001481324434e-07,5.209985829424113e-07,6.210011633811519e-07,3.9000042306724936e-07
1000000,10000,3.7970003177179024e-06,2.8999966161791235e-07,5.509991751750931e-07,6.310001481324434e-07,3.7999961932655424e-07
1000000,10000,3.135999577352777e-06,2.8999966161791235e-07,6.709997251164168e-07,4.90999809699133e-07,3.0099909054115415e-07
1000000,10000,3.204999302397482e-06,2.9100010578986257e-07,5.109995981911197e-07,5.109995981911197e-07,4.6100103645585477e-07
1000000,10000,3.1159997888607904e-06,2.1000050764996558e-07,6.310001481324434e-07,5.100009730085731e-07,2.8999966161791235e-07
1000000,10000,3.1560011848341674e-06,2.0999868866056204e-07,7.609996828250587e-07,9.619998309062794e-07,4.3100044422317296e-07
1000000,10000,2.8750000637955964e-06,2.1099913283251226e-07,6.210011633811519e-07,6.509999366244301e-07,3.0000046535860747e-07
1000000,10000,3.3160013117594644e-06,2.8999966161791235e-07,9.020004654303193e-07,5.210004019318148e-07,4.000012268079445e-07
1000000,10000,2.894999852287583e-06,2.0999868866056204e-07,6.410009518731385e-07,5.109995981911197e-07,4.1100065573118627e-07
1000000,10000,3.4660006349440664e-06,2.0999868866056204e-07,6.009995558997616e-07,5.109995981911197e-07,4.0099985199049115e-07
1000000,10000,4.66799974674359e-06,3.50000846083276e-07,6.110003596404567e-07,5.309993866831064e-07,3.0000046535860747e-07
1000000,10000,3.6669989640358835e-06,2.6099951355718076e-07,5.210004019318148e-07,5.110014171805233e-07,4.5100023271515965e-07
1000000,10000,3.7869995139772072e-06,2.3000029614195228e-07,6.209993443917483e-07,4.899993655271828e-07,2.8999966161791235e-07
1000000,10000,3.1759991543367505e-06,3.2000025385059416e-07,5.110014171805233e-07,5.309993866831064e-07,3.7099925975780934e-07
1000000,10000,3.866998667945154e-06,3.410004865145311e-07,4.90999809699133e-07,5.100009730085731e-07,2.8999966161791235e-07
1000000,10000,4.07799961976707e-06,3.9999940781854093e-07,5.210004019318148e-07,5.110014171805233e-07,3.0099909054115415e-07
1000000,10000,4.317998900660314e-06,4.2099964048247784e-07,6.609989213757217e-07,6.310001481324434e-07,3.910008672391996e-07
1000000,10000,3.2260013540508226e-06,3.110017132712528e-07,5.110014171805233e-07,5.009987944504246e-07,3.8100006349850446e-07
1000000,10000,2.5849985831882805e-06,3.0099909054115415e-07,5.210004019318148e-07,7.819999154889956e-07,3.910008672391996e-07
1000000,10000,3.5960001696366817e-06,3.7000063457526267e-07,8.120005077216774e-07,6.820009730290622e-07,3.8100006349850446e-07
1000000,10000,3.4059994504787028e-06,2.1099913283251226e-07,6.520003807963803e-07,9.320010576630011e-07,2.9100010578986257e-07
1000000,10000,3.2459993235534057e-06,2.3000029614195228e-07,4.1100065573118627e-07,6.209993443917483e-07,3.8100006349850446e-07
1000000,10000,4.088000423507765e-06,2.1000050764996558e-07,7.510006980737671e-07,4.5100023271515965e-07,3.9999940781854093e-07
1000000,10000,3.0259998311521485e-06,2.1000050764996558e-07,6.509999366244301e-07,5.210004019318148e-07,3.0099909054115415e-07
1000000,10000,3.125998773612082e-06,2.110009518219158e-07,7.520011422457173e-07,7.620001269970089e-07,3.8100006349850446e-07
1000000,10000,2.99500061373692e-06,2.110009518219158e-07,7.020007615210488e-07,9.319992386735976e-07,2.9100010578986257e-07
1000000,10000,3.6669989640358835e-06,2.0999868866056204e-07,8.419992809649557e-07,5.710007826564834e-07,4.6099921746645123e-07
1000000,10000,3.11499934468884e-06,2.310007403139025e-07,7.019989425316453e-07,5.109995981911197e-07,2.9100010578986257e-07
1000000,10000,3.1759991543367505e-06,2.0100014808122069e-07,5.109995981911197e-07,5.110014171805233e-07,5.609999789157882e-07
1000000,10000,3.416000254219398e-06,2.1000050764996558e-07,5.710007826564834e-07,8.719998731976375e-07,3.899986040778458e-07
1000000,10000,3.887000275426544e-06,2.3999928089324385e-07,6.010013748891652e-07,5.209985829424113e-07,2.9100010578986257e-07
1000000,10000,3.1159997888607904e-06,2.999986463692039e-07,4.099983925698325e-07,5.109995981911197e-07,3.9099904824979603e-07
1000000,10000,4.118001015740447e-06,3.2000025385059416e-07,5.010006134398282e-07,5.009987944504246e-07,3.0000046535860747e-07
1000000,10000,5.6799999583745375e-06,3.199984348611906e-07,8.810002327663824e-07,4.90999809699133e-07,2.9100010578986257e-07
1000000,10000,3.785999069805257e-06,3.2999923860188574e-07,5.609999789157882e-07,4.410012479638681e-07,2.8999966161791235e-07
1000000,10000,3.1159997888607904e-06,2.110009518219158e-07,7.109993021003902e-07,5.110014171805233e-07,2.9100010578986257e-07
1000000,10000,3.0249993869801983e-06,2.1000050764996558e-07,5.909987521590665e-07,5.109995981911197e-07,3.9099904824979603e-07
1000000,10000,3.4060012694681063e-06,2.0999868866056204e-07,5.110014171805233e-07,5.309993866831064e-07,2.8999966161791235e-07
1000000,10000,3.3060005080187693e-06,2.9100010578986257e-07,7.72000930737704e-07,9.409995982423425e-07,3.8100006349850446e-07
1000000,10000,3.9570004446431994e-06,2.1000050764996558e-07,6.509999366244301e-07,4.109988367417827e-07,6.209993443917483e-07
1000000,10000,3.5969987948192284e-06,2.9100010578986257e-07,6.209993443917483e-07,8.919996616896242e-07,3.910008672391996e-07
1000000,10000,3.606000973377377e-06,2.800006768666208e-07,5.309993866831064e-07,5.809997674077749e-07,5.410001904238015e-07
1000000,10000,3.085000571445562e-06,4.4099942897446454e-07,6.410009518731385e-07,7.310009095817804e-07,3.4099866752512753e-07
1000000,10000,3.2659991120453924e-06,3.0000046535860747e-07,4.7100002120714635e-07,5.209985829424113e-07,3.899986040778458e-07
1000000,10000,3.086001015617512e-06,2.1000050764996558e-07,6.509999366244301e-07,5.209985829424113e-07,3.0000046535860747e-07
1000000,10000,3.2059997465694323e-06,2.3099892132449895e-07,5.309993866831064e-07,7.910002750577405e-07,3.9000042306724936e-07
1000000,10000,3.5560005926527083e-06,2.110009518219158e-07,6.209993443917483e-07,8.719998731976375e-07,4.1000021155923605e-07
1000000,10000,3.295999704278074e-06,2.110009518219158e-07,8.010010787984356e-07,6.309983291430399e-07,4.199991963105276e-07
1000000,10000,3.806999302469194e-06,2.1099913283251226e-07,8.620008884463459e-07,5.109995981911197e-07,3.7999961932655424e-07
1000000,10000,3.656999979284592e-06,2.2099993657320738e-07,7.419985195156187e-07,6.619993655476719e-07,2.9100010578986257e-07
1000000,10000,4.1170005715684965e-06,2.0100014808122069e-07,6.609989213757217e-07,6.310001481324434e-07,3.800014383159578e-07
1000000,10000,3.7260015233187005e-06,2.0100014808122069e-07,5.820002115797251e-07,9.219984349329025e-07,4.2099964048247784e-07
1000000,10000,3.3359992812620476e-06,2.400010998826474e-07,5.199999577598646e-07,4.1100065573118627e-07,4.1100065573118627e-07
1000000,10000,3.5859993658959866e-06,2.0999868866056204e-07,5.909987521590665e-07,7.710004865657538e-07,3.8100006349850446e-07
1000000,10000,3.787001332966611e-06,2.00001522898674e-07,5.810015863971785e-07,6.310001481324434e-07,2.8999966161791235e-07
1000000,10000,3.6270012060413137e-06,2.0999868866056204e-07,4.1000021155923605e-07,5.109995981911197e-07,2.8999966161791235e-07
1000000,10000,3.977000233135186e-06,2.9100010578986257e-07,5.199999577598646e-07,5.809997674077749e-07,3.7999961932655424e-07
1000000,10000,3.477000063867308e-06,2.0999868866056204e-07,5.709989636670798e-07,5.210004019318148e-07,3.0000046535860747e-07
1000000,10000,3.496999852359295e-06,2.1000050764996558e-07,7.40999894333072e-07,6.310001481324434e-07,3.910008672391996e-07
1000000,10000,3.1050003599375486e-06,2.0100014808122069e-07,5.210004019318148e-07,4.6100103645585477e-07,3.910008672391996e-07
1000000,10000,3.577000825316645e-06,2.1999949240125716e-07,4.810008249478415e-07,5.710007826564834e-07,3.910008672391996e-07
1000000,10000,3.727000148501247e-06,2.310007403139025e-07,9.22000253922306e-07,5.210004019318148e-07,3.0099909054115415e-07
1000000,10000,3.577000825316645e-06,2.1099913283251226e-07,8.510014595231041e-07,5.109995981911197e-07,2.9100010578986257e-07
1000000,10000,3.295999704278074e-06,2.310007403139025e-07,5.109995981911197e-07,5.710007826564834e-07,3.0099909054115415e-07
1000000,10000,3.847000698442571e-06,2.1000050764996558e-07,5.710007826564834e-07,5.010006134398282e-07,2.8999966161791235e-07
1000000,10000,4.318000719649717e-06,2.800006768666208e-07,5.3100120567251e-07,7.819999154889956e-07,3.9099904824979603e-07
1000000,10000,3.50600021192804e-06,2.9100010578986257e-07,9.22000253922306e-07,4.910016286885366e-07,3.7999961932655424e-07
1000000,10000,3.516001015668735e-06,2.310007403139025e-07,5.609999789157882e-07,7.210001058410853e-07,3.9099904824979603e-07
1000000,10000,2.9949987947475165e-06,2.1099913283251226e-07,7.609996828250587e-07,5.010006134398282e-07,2.8999966161791235e-07
1000000,10000,3.375998858246021e-06,2.9100010578986257e-07,6.610007403651252e-07,6.310001481324434e-07,3.9999940781854093e-07
1000000,10000,3.5570010368246585e-06,3.9000042306724936e-07,6.110003596404567e-07,7.010003173490986e-07,2.8999966161791235e-07
1000000,10000,3.7070003600092605e-06,2.900014806073159e-07,6.110003596404567e-07,1.0519997886149213e-06,3.910008672391996e-07
1000000,10000,4.899000487057492e-06,2.1999949240125716e-07,6.209993443917483e-07,6.509999366244301e-07,4.0099985199049115e-07
1000000,10000,3.0049995984882116e-06,2.9100010578986257e-07,5.010006134398282e-07,6.310001481324434e-07,5.40998371434398e-07
1000000,10000,3.3460000850027427e-06,2.200013113906607e-07,4.309986252337694e-07,7.920007192296907e-07,3.910008672391996e-07
1000000,10000,3.1950003176461905e-06,2.1099913283251226e-07,6.009995558997616e-07,9.320010576630011e-07,3.9000042306724936e-07
1000000,10000,3.876999471685849e-06,1.9999970390927047e-07,6.810005288571119e-07,5.410001904238015e-07,4.1100065573118627e-07
1000000,10000,3.896999260177836e-06,2.1099913283251226e-07,6.419995770556852e-07,5.509991751750931e-07,6.609989213757217e-07
1000000,10000,3.576000381144695e-06,3.1099989428184927e-07,6.509999366244301e-07,6.319987733149901e-07,4.410012479638681e-07
1000000,10000,3.6159999581286684e-06,6.509999366244301e-07,4.1100065573118627e-07,5.109995981911197e-07,3.9099904824979603e-07
1000000,10000,3.306999133201316e-06,3.7999961932655424e-07,4.0099985199049115e-07,5.199999577598646e-07,3.9099904824979603e-07
1000000,10000,3.6769997677765787e-06,2.310007403139025e-07,8.820006769383326e-07,5.010006134398282e-07,3.0000046535860747e-07
1000000,10000,3.3460000850027427e-06,2.1000050764996558e-07,5.410001904238015e-07,5.109995981911197e-07,3.9099904824979603e-07
1000000,10000,3.356000888743438e-06,2.1999949240125716e-07,4.309986252337694e-07,5.110014171805233e-07,2.9100010578986257e-07
1000000,10000,3.896999260177836e-06,2.1000050764996558e-07,7.709986675763503e-07,5.609999789157882e-07,2.9100010578986257e-07
1000000,10000,4.146999344811775e-06,2.8999966161791235e-07,5.9100057114847e-07,5.110014171805233e-07,3.910008672391996e-07
1000000,10000,4.227998942951672e-06,3.3099968277383596e-07,5.609999789157882e-07,5.710007826564834e-07,4.099983925698325e-07
1000000,10000,3.7160007195780054e-06,3.1099989428184927e-07,6.819991540396586e-07,4.809990059584379e-07,3.9099904824979603e-07
1000000,10000,3.716999344760552e-06,3.9099904824979603e-07,6.219997885636985e-07,6.310001481324434e-07,6.609989213757217e-07
1000000,10000,4.0979994082590565e-06,3.0999945010989904e-07,8.620008884463459e-07,7.819999154889956e-07,4.2099964048247784e-07
1000000,10000,3.947001459891908e-06,3.410004865145311e-07,7.910002750577405e-07,7.819999154889956e-07,3.910008672391996e-07
1000000,10000,3.6059991543879732e-06,6.010013748891652e-07,6.209993443917483e-07,6.310001481324434e-07,3.899986040778458e-07
1000000,10000,3.5159991966793314e-06,2.9100010578986257e-07,6.509999366244301e-07,8.320002962136641e-07,3.9099904824979603e-07
1000000,10000,3.997000021627173e-06,2.9100010578986257e-07,6.410009518731385e-07,5.109995981911197e-07,3.910008672391996e-07
1000000,10000,4.367999281384982e-06,2.8099930204916745e-07,6.820009730290622e-07,6.110003596404567e-07,3.9099904824979603e-07
1000000,10000,3.7970003177179024e-06,3.9099904824979603e-07,5.709989636670798e-07,9.420000424142927e-07,3.9099904824979603e-07
1000000,10000,3.8670004869345576e-06,2.0999868866056204e-07,6.209993443917483e-07,8.409988367930055e-07,3.7999961932655424e-07
1000000,10000,4.839001121581532e-06,4.2099964048247784e-07,7.40999894333072e-07,5.40998371434398e-07,2.9100010578986257e-07
1000000,10000,3.577000825316645e-06,2.8999966161791235e-07,7.010003173490986e-07,8.610004442743957e-07,3.8100006349850446e-07
1000000,10000,3.695999112096615e-06,3.100012690993026e-07,6.010013748891652e-07,5.109995981911197e-07,3.910008672391996e-07
1000000,10000,3.667000783025287e-06,5.009987944504246e-07,5.710007826564834e-07,8.120005077216774e-07,3.9099904824979603e-07
1000000,10000,3.385999661986716e-06,2.900014806073159e-07,4.309986252337694e-07,8.520000847056508e-07,3.910008672391996e-07
1000000,10000,3.537001248332672e-06,2.8999966161791235e-07,5.009987944504246e-07,6.210011633811519e-07,3.9099904824979603e-07
1000000,10000,3.836999894701876e-06,3.0000046535860747e-07,5.010006134398282e-07,8.710012480150908e-07,3.910008672391996e-07
1000000,10000,3.396000465727411e-06,3.5999983083456755e-07,5.410001904238015e-07,6.209993443917483e-07,4.2099964048247784e-07
1000000,10000,3.7770005292259157e-06,3.100012690993026e-07,5.809997674077749e-07,5.410001904238015e-07,3.910008672391996e-07
1000000,10000,2.97599945042748e-06,2.9100010578986257e-07,7.710004865657538e-07,6.310001481324434e-07,3.9000042306724936e-07
1000000,10000,3.6159999581286684e-06,2.8099930204916745e-07,6.810005288571119e-07,5.110014171805233e-07,2.9100010578986257e-07
1000000,10000,3.3760006772354245e-06,2.9100010578986257e-07,9.120012691710144e-07,5.919991963310167e-07,3.9099904824979603e-07
1000000,10000,3.6669989640358835e-06,2.8999966161791235e-07,8.009992598090321e-07,6.709997251164168e-07,3.0000046535860747e-07
1000000,10000,3.3460000850027427e-06,2.0999868866056204e-07,6.40999132883735e-07,4.2099964048247784e-07,4.1000021155923605e-07
1000000,10000,3.11499934468884e-06,2.7099849830847234e-07,4.1100065573118627e-07,1.0619987733662128e-06,3.010009095305577e-07
1000000,10000,4.007999450550415e-06,4.3100044422317296e-07,4.910016286885366e-07,5.110014171805233e-07,2.9100010578986257e-07
1000000,10000,4.387999069876969e-06,2.8099930204916745e-07,6.609989213757217e-07,4.809990059584379e-07,4.199991963105276e-07
1000000,10000,2.7950009098276496e-06,2.1000050764996558e-07,5.909987521590665e-07,4.2099964048247784e-07,3.0000046535860747e-07
1000000,10000,3.8670004869345576e-06,4.4099942897446454e-07,4.810008249478415e-07,6.310001481324434e-07,4.2099964048247784e-07
1000000,10000,4.5979995775269344e-06,3.0999945010989904e-07,5.009987944504246e-07,6.320005923043936e-07,5.710007826564834e-07
1000000,10000,3.3559990697540343e-06,3.100012690993026e-07,7.809994713170454e-07,6.009995558997616e-07,3.9099904824979603e-07
1000000,10000,3.6170004023006186e-06,2.1000050764996558e-07,4.399989848025143e-07,1.0019994078902528e-06,3.9099904824979603e-07
1000000,10000,3.125998773612082e-06,3.0999945010989904e-07,4.2099964048247784e-07,6.009995558997616e-07,3.7000063457526267e-07
1000000,10000,3.987999662058428e-06,2.8999966161791235e-07,3.899986040778458e-07,7.920007192296907e-07,3.910008672391996e-07
1000000,10000,3.7269983295118436e-06,3.2000025385059416e-07,8.920014806790277e-07,4.399989848025143e-07,4.2099964048247784e-07
1000000,10000,4.117999196751043e-06,3.9000042306724936e-07,7.509988790843636e-07,5.109995981911197e-07,3.8100006349850446e-07
1000000,10000,3.746999936993234e-06,3.3099968277383596e-07,4.4000080379191786e-07,6.009995558997616e-07,4.4000080379191786e-07
