seq,pat,naive,naive2,kmp,kmp2,bmh
500000,2000,2.9650000215042382e-06,5.609981599263847e-07,5.9100057114847e-07,3.400018613319844e-07,6.109985406510532e-07
500000,2000,2.4749970179982483e-06,4.209978214930743e-07,5.510009941644967e-07,3.4999902709387243e-07,5.709989636670798e-07
500000,2000,2.515000232961029e-06,3.400018613319844e-07,5.809997674077749e-07,3.299974196124822e-07,5.209985829424113e-07
500000,2000,2.564000169513747e-06,3.910026862286031e-07,9.219984349329025e-07,4.210014594718814e-07,5.410001904238015e-07
500000,2000,1.2320015230216086e-06,3.4099866752512753e-07,6.90997694619e-07,5.209985829424113e-07,4.5099659473635256e-07
500000,2000,3.826997271971777e-06,5.81003405386582e-07,6.609989213757217e-07,3.4099866752512753e-07,3.1099989428184927e-07
500000,2000,3.715998900588602e-06,3.5999983083456755e-07,5.9100057114847e-07,3.4999902709387243e-07,4.109970177523792e-07
500000,2000,2.564000169513747e-06,3.1000308808870614e-07,5.809997674077749e-07,5.709989636670798e-07,4.310022632125765e-07
500000,2000,2.3239990696310997e-06,3.5999983083456755e-07,4.4999978854320943e-07,2.910019247792661e-07,3.400018613319844e-07
500000,2000,2.464003046043217e-06,3.6100027500651777e-07,6.709997251164168e-07,3.5099947126582265e-07,5.210022209212184e-07
500000,2000,1.4920005924068391e-06,4.0099985199049115e-07,4.210014594718814e-07,2.900014806073159e-07,5.9100057114847e-07
500000,2000,3.3959986467380077e-06,3.2000025385059416e-07,5.9100057114847e-07,4.4099942897446454e-07,4.5100023271515965e-07
500000,2000,2.2839994926471263e-06,3.299974196124822e-07,6.010013748891652e-07,3.399982233531773e-07,5.709989636670798e-07
500000,2000,3.0960000003688037e-06,3.2000025385059416e-07,5.410001904238015e-07,4.209978214930743e-07,5.510009941644967e-07
500000,2000,2.4940018192864954e-06,3.410023055039346e-07,5.809997674077749e-07,4.1100065573118627e-07,4.2000101529993117e-07
500000,2000,2.8849972295574844e-06,3.2000025385059416e-07,5.9100057114847e-07,4.109970177523792e-07,4.90999809699133e-07
500000,2000,3.886998456437141e-06,4.5100023271515965e-07,9.510004019830376e-07,5.410001904238015e-07,5.809997674077749e-07
500000,2000,3.6470009945333004e-06,3.710010787472129e-07,5.010006134398282e-07,3.300010575912893e-07,3.9099904824979603e-07
500000,2000,3.696997737279162e-06,3.400018613319844e-07,8.410024747718126e-07,3.4099866752512753e-07,3.299974196124822e-07
500000,2000,1.7929996829479933e-06,3.5100310924462974e-07,6.709997251164168e-07,4.609973984770477e-07,5.709989636670798e-07
500000,2000,3.526998625602573e-06,3.4099866752512753e-07,5.619986040983349e-07,4.209978214930743e-07,7.109993021003902e-07
500000,2000,3.4660006349440664e-06,3.6100027500651777e-07,7.420021574944258e-07,3.5999983083456755e-07,4.0099985199049115e-07
500000,2000,1.4429970178753138e-06,3.410023055039346e-07,4.309986252337694e-07,2.900014806073159e-07,4.5100023271515965e-07
500000,2000,2.4649998522363603e-06,3.2000025385059416e-07,5.609981599263847e-07,4.1100065573118627e-07,3.4099866752512753e-07
500000,2000,2.525001036701724e-06,3.400018613319844e-07,9.210016287397593e-07,3.9099904824979603e-07,5.919973773416132e-07
500000,2000,3.03599881590344e-06,3.210006980225444e-07,5.820002115797251e-07,4.710018401965499e-07,5.209985829424113e-07
500000,2000,1.863001671154052e-06,4.5100023271515965e-07,5.9100057114847e-07,3.400018613319844e-07,6.709997251164168e-07
500000,2000,2.8049980755895376e-06,2.310007403139025e-07,9.420000424142927e-07,3.5099947126582265e-07,3.6100027500651777e-07
500000,2000,2.1939995349384844e-06,3.5100310924462974e-07,6.310001481324434e-07,3.309978637844324e-07,4.5100023271515965e-07
500000,2000,2.1839987311977893e-06,3.300010575912893e-07,5.109977792017162e-07,3.310015017632395e-07,5.410001904238015e-07
500000,2000,2.724998921621591e-06,3.300010575912893e-07,5.809997674077749e-07,3.400018613319844e-07,4.6100103645585477e-07
500000,2000,3.535998985171318e-06,3.310015017632395e-07,8.520000847056508e-07,5.809997674077749e-07,4.1100065573118627e-07
500000,2000,2.4140026653185487e-06,3.310015017632395e-07,5.210022209212184e-07,3.5099947126582265e-07,3.9999940781854093e-07
500000,2000,1.9930012058466673e-06,3.5999983083456755e-07,6.210029823705554e-07,3.5099947126582265e-07,5.509973561856896e-07
600000,2000,2.2740023268852383e-06,4.309986252337694e-07,6.109985406510532e-07,4.809990059584379e-07,4.209978214930743e-07
600000,2000,4.268000338925049e-06,4.4099942897446454e-07,5.510009941644967e-07,4.4999978854320943e-07,4.5100023271515965e-07
600000,2000,4.427998646860942e-06,5.000001692678779e-07,5.309993866831064e-07,6.609989213757217e-07,5.139998393133283e-06
600000,2000,2.4039982235990465e-06,4.210014594718814e-07,4.90999809699133e-07,5.309993866831064e-07,5.709989636670798e-07
600000,2000,9.186998795485124e-06,3.4999902709387243e-07,7.210001058410853e-07,6.210029823705554e-07,8.819988579489291e-07
600000,2000,3.0560004233848304e-06,4.5100023271515965e-07,4.4099942897446454e-07,5.709989636670798e-07,4.6100103645585477e-07
600000,2000,4.1380008042324334e-06,4.1100065573118627e-07,5.610017979051918e-07,5.309993866831064e-07,4.6100103645585477e-07
600000,2000,2.7149981178808957e-06,3.4099866752512753e-07,5.9100057114847e-07,5.410001904238015e-07,5.309993866831064e-07
600000,2000,3.2860007195267826e-06,3.310015017632395e-07,8.210008672904223e-07,3.4099866752512753e-07,4.210014594718814e-07
600000,2000,2.615000994410366e-06,4.5100023271515965e-07,7.410017133224756e-07,4.199973773211241e-07,5.509973561856896e-07
600000,2000,5.109999619890004e-06,4.310022632125765e-07,5.210022209212184e-07,4.209978214930743e-07,5.110014171805233e-07
600000,2000,2.5939989427570254e-06,3.0099909054115415e-07,5.809997674077749e-07,4.00003045797348e-07,3.410023055039346e-07
600000,2000,4.649002221412957e-06,4.4099942897446454e-07,7.810012903064489e-07,6.310001481324434e-07,5.209985829424113e-07
600000,2000,4.2480023694224656e-06,3.81001882487908e-07,5.209985829424113e-07,4.310022632125765e-07,4.5100023271515965e-07
600000,2000,3.496999852359295e-06,4.710018401965499e-07,8.110000635497272e-07,4.5100023271515965e-07,3.400018613319844e-07
600000,2000,1.75300010596402e-06,4.6100103645585477e-07,5.710026016458869e-07,3.5099947126582265e-07,5.109977792017162e-07
600000,2000,2.725002559600398e-06,6.310001481324434e-07,6.209993443917483e-07,5.209985829424113e-07,5.610017979051918e-07
600000,2000,3.0660012271255255e-06,3.399982233531773e-07,6.709997251164168e-07,3.6100027500651777e-07,5.310030246619135e-07
600000,2000,2.164000761695206e-06,4.209978214930743e-07,8.520000847056508e-07,4.90999809699133e-07,4.5100023271515965e-07
600000,2000,2.8050017135683447e-06,6.410009518731385e-07,6.710033630952239e-07,3.410023055039346e-07,4.6100103645585477e-07
600000,2000,3.1860035960562527e-06,5.509973561856896e-07,5.9100057114847e-07,3.400018613319844e-07,4.209978214930743e-07
600000,2000,3.315999492770061e-06,4.1000021155923605e-07,7.419985195156187e-07,4.609973984770477e-07,4.4999978854320943e-07
600000,2000,3.1249983294401318e-06,4.6100103645585477e-07,6.009977369103581e-07,3.400018613319844e-07,6.319969543255866e-07
600000,2000,3.545999788912013e-06,4.709982022177428e-07,6.209993443917483e-07,3.910026862286031e-07,5.410001904238015e-07
600000,2000,2.8649992600549012e-06,4.1100065573118627e-07,6.609989213757217e-07,3.300010575912893e-07,4.5100023271515965e-07
600000,2000,2.643999323481694e-06,3.400018613319844e-07,5.410001904238015e-07,6.919981387909502e-07,5.309993866831064e-07
600000,2000,2.2140011424198747e-06,3.5099947126582265e-07,6.209993443917483e-07,3.299974196124822e-07,5.010006134398282e-07
600000,2000,2.745000529102981e-06,5.010006134398282e-07,8.810020517557859e-07,3.410023055039346e-07,5.510009941644967e-07
600000,2000,2.2839994926471263e-06,3.4099866752512753e-07,7.409980753436685e-07,5.209985829424113e-07,5.9100057114847e-07
600000,2000,3.255001502111554e-06,4.1100065573118627e-07,5.309993866831064e-07,3.400018613319844e-07,5.410001904238015e-07
600000,2000,1.8529972294345498e-06,3.210006980225444e-07,5.209985829424113e-07,3.399982233531773e-07,4.4099942897446454e-07
600000,2000,2.835000486811623e-06,3.4999902709387243e-07,6.209993443917483e-07,4.309986252337694e-07,4.1100065573118627e-07
600000,2000,2.4239998310804367e-06,3.309978637844324e-07,5.210022209212184e-07,3.6100027500651777e-07,4.4099942897446454e-07
600000,2000,2.1240011847112328e-06,8.220013114623725e-07,7.510025170631707e-07,6.609989213757217e-07,5.010006134398282e-07
600000,2000,3.6769997677765787e-06,2.2999665816314518e-07,6.509981176350266e-07,3.410023055039346e-07,6.810005288571119e-07
600000,2000,4.849000106332824e-06,2.710003172978759e-07,7.310009095817804e-07,4.6100103645585477e-07,4.4100306695327163e-07
600000,2000,1.963999238796532e-06,3.1999661587178707e-07,6.90997694619e-07,3.5999983083456755e-07,4.310022632125765e-07
600000,2000,3.2460011425428092e-06,3.6100027500651777e-07,7.419985195156187e-07,4.309986252337694e-07,4.5100023271515965e-07
600000,2000,3.886998456437141e-06,3.7000063457526267e-07,5.9100057114847e-07,3.4099866752512753e-07,6.609989213757217e-07
600000,2000,4.679000994656235e-06,4.4099942897446454e-07,4.709982022177428e-07,3.309978637844324e-07,4.5100023271515965e-07
600000,2000,4.588000592775643e-06,3.910026862286031e-07,6.619993655476719e-07,4.309986252337694e-07,4.5100023271515965e-07
600000,2000,1.7339989426545799e-06,2.999986463692039e-07,6.010013748891652e-07,3.9999940781854093e-07,4.210014594718814e-07
600000,2000,2.343997039133683e-06,4.0099985199049115e-07,9.520008461549878e-07,4.4999978854320943e-07,4.310022632125765e-07
600000,2000,2.644999767653644e-06,4.309986252337694e-07,6.609989213757217e-07,3.410023055039346e-07,5.709989636670798e-07
600000,2000,3.416000254219398e-06,3.309978637844324e-07,6.920017767697573e-07,4.300018190406263e-07,4.5099659473635256e-07
600000,2000,3.8569996831938624e-06,5.010006134398282e-07,4.799985617864877e-07,4.1100065573118627e-07,5.709989636670798e-07
600000,2000,1.963999238796532e-06,3.210006980225444e-07,4.210014594718814e-07,4.4099942897446454e-07,5.109977792017162e-07
600000,2000,2.725002559600398e-06,4.309986252337694e-07,5.209985829424113e-07,4.500034265220165e-07,5.309993866831064e-07
600000,2000,2.425000275252387e-06,3.4999902709387243e-07,6.610025593545288e-07,3.4999902709387243e-07,6.109985406510532e-07
600000,2000,1.7929996829479933e-06,3.300010575912893e-07,3.900022420566529e-07,3.210006980225444e-07,5.010006134398282e-07
700000,2000,2.8750000637955964e-06,4.209978214930743e-07,5.809997674077749e-07,4.709982022177428e-07,4.709982022177428e-07
700000,2000,2.2239983081817627e-06,4.309986252337694e-07,5.209985829424113e-07,3.4099866752512753e-07,3.400018613319844e-07
700000,2000,3.545999788912013e-06,3.209970600437373e-07,6.410009518731385e-07,4.00003045797348e-07,5.609981599263847e-07
700000,2000,2.824999683070928e-06,3.5100310924462974e-07,5.209985829424113e-07,3.5099947126582265e-07,5.110014171805233e-07
700000,2000,2.644999767653644e-06,2.500019036233425e-07,6.709997251164168e-07,6.209993443917483e-07,3.299974196124822e-07
700000,2000,2.554999809945002e-06,4.4099942897446454e-07,7.609996828250587e-07,4.809990059584379e-07,3.6100027500651777e-07
700000,2000,2.9459988581947982e-06,5.309993866831064e-07,7.219969120342284e-07,4.310022632125765e-07,3.310015017632395e-07
700000,2000,3.5869998100679368e-06,6.709997251164168e-07,6.509981176350266e-07,3.410023055039346e-07,4.400026227813214e-07
700000,2000,2.254000719403848e-06,3.6100027500651777e-07,5.410001904238015e-07,4.4099942897446454e-07,5.509973561856896e-07
700000,2000,3.236000338802114e-06,2.6999987312592566e-07,6.209993443917483e-07,6.709997251164168e-07,4.5100023271515965e-07
700000,2000,3.926998033421114e-06,3.9099904824979603e-07,6.709997251164168e-07,3.5999983083456755e-07,3.310015017632395e-07
700000,2000,3.4559998312033713e-06,5.109977792017162e-07,8.110000635497272e-07,4.309986252337694e-07,6.009977369103581e-07
700000,2000,3.926998033421114e-06,4.699977580457926e-07,7.010021363385022e-07,3.4999902709387243e-07,3.6100027500651777e-07
700000,2000,2.163997123716399e-06,4.309986252337694e-07,5.410001904238015e-07,3.710010787472129e-07,4.2000101529993117e-07
700000,2000,2.1329979063011706e-06,3.410023055039346e-07,6.209993443917483e-07,3.410023055039346e-07,4.4099942897446454e-07
700000,2000,2.6950001483783126e-06,4.299981810618192e-07,6.310001481324434e-07,3.5099947126582265e-07,4.90999809699133e-07
700000,2000,2.215001586591825e-06,6.62003003526479e-07,6.410009518731385e-07,3.809982445091009e-07,5.410001904238015e-07
700000,2000,2.925000444520265e-06,4.309986252337694e-07,5.81003405386582e-07,4.310022632125765e-07,5.410001904238015e-07
700000,2000,2.233999111922458e-06,6.219997885636985e-07,5.9100057114847e-07,3.400018613319844e-07,5.209985829424113e-07
700000,2000,2.925000444520265e-06,4.6100103645585477e-07,8.520000847056508e-07,3.4099866752512753e-07,5.209985829424113e-07
700000,2000,2.234002749901265e-06,4.2000101529993117e-07,6.209993443917483e-07,3.800014383159578e-07,4.4100306695327163e-07
700000,2000,3.0750015866942704e-06,5.309993866831064e-07,5.809997674077749e-07,3.309978637844324e-07,5.309993866831064e-07
700000,2000,2.9049988370388746e-06,3.4099866752512753e-07,5.809997674077749e-07,3.310015017632395e-07,5.210022209212184e-07
700000,2000,2.373999450355768e-06,4.90999809699133e-07,4.709982022177428e-07,3.410023055039346e-07,5.309993866831064e-07
700000,2000,2.2240019461605698e-06,3.309978637844324e-07,7.010021363385022e-07,3.6100027500651777e-07,3.399982233531773e-07
700000,2000,3.2959978852886707e-06,3.4999902709387243e-07,8.820024959277362e-07,4.1100065573118627e-07,4.1100065573118627e-07
700000,2000,2.6650013751350343e-06,3.4099866752512753e-07,7.620001269970089e-07,4.5100023271515965e-07,5.110014171805233e-07
700000,2000,3.026001650141552e-06,4.699977580457926e-07,6.310001481324434e-07,4.2000101529993117e-07,4.709982022177428e-07
700000,2000,3.006000042660162e-06,5.409965524449944e-07,5.410001904238015e-07,3.5100310924462974e-07,4.5100023271515965e-07
700000,2000,2.0839979697484523e-06,3.4099866752512753e-07,7.810012903064489e-07,3.500026650726795e-07,5.709989636670798e-07
700000,2000,4.05799801228568e-06,3.6100027500651777e-07,5.90996933169663e-07,4.309986252337694e-07,5.710026016458869e-07
700000,2000,2.2940002963878214e-06,3.410023055039346e-07,8.419992809649557e-07,5.610017979051918e-07,5.309993866831064e-07
700000,2000,5.540001438930631e-06,3.5999983083456755e-07,5.809997674077749e-07,3.300010575912893e-07,4.4099942897446454e-07
700000,2000,2.634998963912949e-06,4.309986252337694e-07,7.810012903064489e-07,6.110021786298603e-07,7.609996828250587e-07
700000,2000,5.210000381339341e-06,3.500026650726795e-07,7.119997462723404e-07,4.310022632125765e-07,3.309978637844324e-07
700000,2000,2.4139990273397416e-06,3.5099947126582265e-07,7.819980964995921e-07,3.5999983083456755e-07,4.310022632125765e-07
700000,2000,4.589001036947593e-06,3.709974407684058e-07,5.410001904238015e-07,4.1100065573118627e-07,5.510009941644967e-07
700000,2000,3.2860007195267826e-06,4.609973984770477e-07,9.110008249990642e-07,3.5099947126582265e-07,5.510009941644967e-07
700000,2000,3.225999535061419e-06,2.3000029614195228e-07,6.109985406510532e-07,4.310022632125765e-07,4.309986252337694e-07
700000,2000,2.4850014597177505e-06,4.90999809699133e-07,7.90998456068337e-07,4.0099985199049115e-07,4.6100103645585477e-07
700000,2000,4.328001523390412e-06,3.910026862286031e-07,6.310001481324434e-07,3.4099866752512753e-07,4.90999809699133e-07
700000,2000,2.44399780058302e-06,3.1099989428184927e-07,6.009977369103581e-07,3.410023055039346e-07,6.72000169288367e-07
700000,2000,2.7850001060869545e-06,3.300010575912893e-07,6.009977369103581e-07,3.5099947126582265e-07,5.710026016458869e-07
700000,2000,2.2239983081817627e-06,6.109985406510532e-07,6.410009518731385e-07,3.400018613319844e-07,5.209985829424113e-07
700000,2000,2.7650021365843713e-06,3.300010575912893e-07,5.9100057114847e-07,3.400018613319844e-07,5.410001904238015e-07
700000,2000,2.644999767653644e-06,4.4999978854320943e-07,8.610004442743957e-07,4.310022632125765e-07,5.809997674077749e-07
700000,2000,2.315002348041162e-06,4.2000101529993117e-07,8.810020517557859e-07,5.010006134398282e-07,4.4999978854320943e-07
700000,2000,2.8750000637955964e-06,3.300010575912893e-07,6.209993443917483e-07,4.4099942897446454e-07,7.72000930737704e-07
700000,2000,3.05499997921288e-06,3.210006980225444e-07,5.309993866831064e-07,3.4099866752512753e-07,4.710018401965499e-07
700000,2000,2.133998350473121e-06,4.609973984770477e-07,6.410009518731385e-07,3.4999902709387243e-07,7.410017133224756e-07
800000,2000,2.836000930983573e-06,8.210008672904223e-07,6.109985406510532e-07,4.699977580457926e-07,4.6100103645585477e-07
800000,2000,4.007000825367868e-06,4.5100023271515965e-07,5.510009941644967e-07,5.610017979051918e-07,4.5100023271515965e-07
800000,2000,2.1140003809705377e-06,4.2000101529993117e-07,6.709997251164168e-07,6.109985406510532e-07,3.5999983083456755e-07
800000,2000,3.617002221290022e-06,4.710018401965499e-07,6.62003003526479e-07,4.4099942897446454e-07,5.309993866831064e-07
800000,2000,4.68900179839693e-06,3.399982233531773e-07,5.410001904238015e-07,4.809990059584379e-07,4.5100023271515965e-07
800000,2000,2.643999323481694e-06,4.2000101529993117e-07,5.809997674077749e-07,4.6100103645585477e-07,5.409965524449944e-07
800000,2000,3.2860007195267826e-06,4.210014594718814e-07,8.010028977878392e-07,4.710018401965499e-07,5.410001904238015e-07
800000,2000,2.5849985831882805e-06,3.2000025385059416e-07,5.809997674077749e-07,4.699977580457926e-07,7.009984983596951e-07
800000,2000,2.2240019461605698e-06,3.400018613319844e-07,5.309993866831064e-07,3.400018613319844e-07,4.209978214930743e-07
800000,2000,2.0139996195212007e-06,3.5999983083456755e-07,5.610017979051918e-07,4.6000059228390455e-07,4.4099942897446454e-07
800000,2000,2.634998963912949e-06,4.309986252337694e-07,7.109993021003902e-07,5.009969754610211e-07,7.310009095817804e-07
800000,2000,3.1659983505960554e-06,4.0099985199049115e-07,6.509981176350266e-07,3.4099866752512753e-07,5.809997674077749e-07
800000,2000,2.9660004656761885e-06,4.5100023271515965e-07,6.009977369103581e-07,6.91001332597807e-07,3.799978003371507e-07
800000,2000,2.1840023691765964e-06,3.0999945010989904e-07,8.509996405337006e-07,3.310015017632395e-07,6.119989848230034e-07
800000,2000,3.846998879453167e-06,3.699969965964556e-07,7.109993021003902e-07,4.709982022177428e-07,4.5100023271515965e-07
800000,2000,2.824999683070928e-06,5.009969754610211e-07,5.209985829424113e-07,3.5099947126582265e-07,4.4099942897446454e-07
800000,2000,4.788002115674317e-06,4.0099985199049115e-07,7.320013537537307e-07,3.500026650726795e-07,4.0099985199049115e-07
800000,2000,5.2489995141513646e-06,3.910026862286031e-07,6.209993443917483e-07,4.210014594718814e-07,4.809990059584379e-07
800000,2000,4.78899892186746e-06,5.609981599263847e-07,6.520021997857839e-07,4.210014594718814e-07,3.7000063457526267e-07
800000,2000,4.759000148624182e-06,3.9999940781854093e-07,6.409973138943315e-07,4.4100306695327163e-07,6.010013748891652e-07
800000,2000,5.47999661648646e-06,4.210014594718814e-07,6.010013748891652e-07,4.709982022177428e-07,3.4999902709387243e-07
800000,2000,4.21799995820038e-06,3.9099904824979603e-07,5.410001904238015e-07,4.4099942897446454e-07,3.7000063457526267e-07
800000,2000,4.878998879576102e-06,4.210014594718814e-07,8.009992598090321e-07,4.609973984770477e-07,4.709982022177428e-07
800000,2000,5.550002242671326e-06,2.710003172978759e-07,6.709997251164168e-07,4.5100023271515965e-07,4.90999809699133e-07
800000,2000,2.1240011847112328e-06,3.399982233531773e-07,5.710026016458869e-07,7.809976523276418e-07,7.910020940471441e-07
800000,2000,4.968998837284744e-06,4.209978214930743e-07,6.810005288571119e-07,4.6100103645585477e-07,5.309993866831064e-07
800000,2000,5.270001565804705e-06,6.310001481324434e-07,6.810005288571119e-07,5.110014171805233e-07,5.410001904238015e-07
800000,2000,4.368001100374386e-06,3.2000025385059416e-07,6.72000169288367e-07,4.0099985199049115e-07,3.7000063457526267e-07
800000,2000,5.008998414268717e-06,4.710018401965499e-07,5.9100057114847e-07,4.309986252337694e-07,4.90999809699133e-07
800000,2000,2.905999281210825e-06,3.500026650726795e-07,9.020004654303193e-07,5.709989636670798e-07,4.81002643937245e-07
800000,2000,3.4660006349440664e-06,4.2000101529993117e-07,5.209985829424113e-07,8.110000635497272e-07,7.620001269970089e-07
800000,2000,3.2659991120453924e-06,3.5999983083456755e-07,5.9100057114847e-07,3.6100027500651777e-07,4.309986252337694e-07
800000,2000,3.3460019039921463e-06,4.0099985199049115e-07,5.510009941644967e-07,5.410001904238015e-07,5.410001904238015e-07
800000,2000,2.6050001906696707e-06,8.809984137769789e-07,6.009977369103581e-07,3.300010575912893e-07,5.610017979051918e-07
800000,2000,5.459998646983877e-06,4.1000021155923605e-07,7.410017133224756e-07,4.90999809699133e-07,4.309986252337694e-07
800000,2000,4.4480002543423325e-06,4.4099942897446454e-07,5.9100057114847e-07,3.7000063457526267e-07,4.709982022177428e-07
800000,2000,3.3670003176666796e-06,3.4099866752512753e-07,6.810005288571119e-07,3.4099866752512753e-07,5.210022209212184e-07
800000,2000,3.4859986044466496e-06,5.309993866831064e-07,6.310001481324434e-07,4.6100103645585477e-07,4.90999809699133e-07
800000,2000,5.208999937167391e-06,3.81001882487908e-07,7.019989425316453e-07,3.399982233531773e-07,3.9099904824979603e-07
800000,2000,4.128000000491738e-06,4.1000021155923605e-07,6.109985406510532e-07,3.6100027500651777e-07,5.609981599263847e-07
800000,2000,5.83099972573109e-06,6.810005288571119e-07,6.419977580662817e-07,3.300010575912893e-07,5.109977792017162e-07
800000,2000,4.849000106332824e-06,4.809990059584379e-07,5.410001904238015e-07,4.4099942897446454e-07,5.919973773416132e-07
800000,2000,2.0040024537593126e-06,3.299974196124822e-07,5.809997674077749e-07,4.709982022177428e-07,6.310001481324434e-07
800000,2000,3.115997969871387e-06,3.400018613319844e-07,7.620001269970089e-07,4.309986252337694e-07,6.709997251164168e-07
800000,2000,3.6570017982739955e-06,3.910026862286031e-07,6.510017556138337e-07,4.709982022177428e-07,5.510009941644967e-07
800000,2000,4.178000381216407e-06,4.4099942897446454e-07,5.010006134398282e-07,4.709982022177428e-07,4.5100023271515965e-07
800000,2000,3.696997737279162e-06,5.209985829424113e-07,6.109985406510532e-07,4.210014594718814e-07,4.210014594718814e-07
800000,2000,1.9129984138999134e-06,3.210006980225444e-07,6.010013748891652e-07,3.6100027500651777e-07,3.300010575912893e-07
800000,2000,2.4749970179982483e-06,4.209978214930743e-07,6.109985406510532e-07,3.410023055039346e-07,3.4099866752512753e-07
800000,2000,2.3140019038692117e-06,4.300018190406263e-07,6.72000169288367e-07,4.1100065573118627e-07,5.309993866831064e-07
900000,2000,3.7669997254852206e-06,4.90999809699133e-07,5.809997674077749e-07,4.5100023271515965e-07,3.410023055039346e-07
900000,2000,5.3199983085505664e-06,5.309993866831064e-07,5.809997674077749e-07,8.009992598090321e-07,8.009992598090321e-07
900000,2000,1.7940001271199435e-06,4.1100065573118627e-07,5.210022209212184e-07,3.399982233531773e-07,4.4099942897446454e-07
900000,2000,1.9840008462779224e-06,3.4099866752512753e-07,6.010013748891652e-07,3.400018613319844e-07,5.510009941644967e-07
900000,2000,2.3039974621497095e-06,2.5999906938523054e-07,5.210022209212184e-07,4.209978214930743e-07,3.5999983083456755e-07
900000,2000,2.134001988451928e-06,3.309978637844324e-07,5.410001904238015e-07,3.400018613319844e-07,5.510009941644967e-07
900000,2000,2.2140011424198747e-06,3.210006980225444e-07,5.310030246619135e-07,4.0099985199049115e-07,5.510009941644967e-07
900000,2000,2.2740023268852383e-06,3.5100310924462974e-07,5.109977792017162e-07,3.300010575912893e-07,4.209978214930743e-07
900000,2000,2.6339985197409987e-06,3.309978637844324e-07,5.509973561856896e-07,3.5100310924462974e-07,5.510009941644967e-07
900000,2000,2.754997694864869e-06,3.0999945010989904e-07,5.410001904238015e-07,3.6100027500651777e-07,4.310022632125765e-07
900000,2000,2.5939989427570254e-06,3.210006980225444e-07,6.510017556138337e-07,3.4099866752512753e-07,5.109977792017162e-07
900000,2000,3.746001311810687e-06,3.309978637844324e-07,4.309986252337694e-07,3.4099866752512753e-07,5.300025804899633e-07
900000,2000,3.1859999580774456e-06,3.2000025385059416e-07,5.410001904238015e-07,3.4099866752512753e-07,4.4099942897446454e-07
900000,2000,4.8580004659015685e-06,5.410001904238015e-07,6.509981176350266e-07,3.5099947126582265e-07,5.110014171805233e-07
900000,2000,2.5950030249077827e-06,4.90999809699133e-07,8.019997039809823e-07,5.000001692678779e-07,4.5100023271515965e-07
900000,2000,4.377998266136274e-06,6.72000169288367e-07,7.119997462723404e-07,4.1100065573118627e-07,5.9100057114847e-07
900000,2000,5.079000402474776e-06,3.9099904824979603e-07,5.510009941644967e-07,4.90999809699133e-07,4.5100023271515965e-07
900000,2000,4.418001481099054e-06,4.6100103645585477e-07,6.209993443917483e-07,5.809997674077749e-07,4.81002643937245e-07
900000,2000,2.8849972295574844e-06,4.309986252337694e-07,7.310009095817804e-07,4.4099942897446454e-07,3.400018613319844e-07
900000,2000,2.7950009098276496e-06,6.709997251164168e-07,7.309972716029733e-07,3.4099866752512753e-07,4.6100103645585477e-07
900000,2000,4.9290028982795775e-06,3.710010787472129e-07,7.320013537537307e-07,4.709982022177428e-07,3.4999902709387243e-07
900000,2000,3.515997377689928e-06,4.309986252337694e-07,5.110014171805233e-07,4.90999809699133e-07,8.009992598090321e-07
900000,2000,2.34400067711249e-06,4.309986252337694e-07,4.309986252337694e-07,4.609973984770477e-07,6.91001332597807e-07
900000,2000,3.806999302469194e-06,5.410001904238015e-07,6.410009518731385e-07,8.419992809649557e-07,4.710018401965499e-07
900000,2000,5.118999979458749e-06,7.009984983596951e-07,6.110021786298603e-07,7.719972927588969e-07,4.809990059584379e-07
900000,2000,2.2140011424198747e-06,3.910026862286031e-07,9.010000212583691e-07,4.799985617864877e-07,4.809990059584379e-07
900000,2000,3.847002517431974e-06,7.109993021003902e-07,6.310001481324434e-07,3.9999940781854093e-07,7.210001058410853e-07
900000,2000,3.60699777957052e-06,3.910026862286031e-07,7.410017133224756e-07,4.6100103645585477e-07,3.399982233531773e-07
900000,2000,3.435998223721981e-06,4.6100103645585477e-07,6.109985406510532e-07,4.399989848025143e-07,6.709997251164168e-07
900000,2000,3.315999492770061e-06,3.4999902709387243e-07,5.309993866831064e-07,7.609996828250587e-07,7.620001269970089e-07
900000,2000,3.0749979487154633e-06,5.309993866831064e-07,8.010028977878392e-07,5.110014171805233e-07,5.610017979051918e-07
900000,2000,5.210000381339341e-06,4.0099985199049115e-07,4.81002643937245e-07,4.210014594718814e-07,6.009977369103581e-07
900000,2000,4.086999979335815e-06,3.710010787472129e-07,6.109985406510532e-07,4.609973984770477e-07,5.309993866831064e-07
900000,2000,4.899000487057492e-06,6.310001481324434e-07,5.610017979051918e-07,4.6100103645585477e-07,5.609981599263847e-07
900000,2000,3.936998837161809e-06,4.1100065573118627e-07,5.309993866831064e-07,7.310009095817804e-07,5.809997674077749e-07
900000,2000,4.197001544525847e-06,4.4999978854320943e-07,6.510017556138337e-07,7.009984983596951e-07,5.709989636670798e-07
900000,2000,3.6470009945333004e-06,4.709982022177428e-07,6.610025593545288e-07,4.4099942897446454e-07,4.809990059584379e-07
900000,2000,5.388999852584675e-06,3.710010787472129e-07,5.510009941644967e-07,4.709982022177428e-07,5.610017979051918e-07
900000,2000,2.0029983716085553e-06,4.1100065573118627e-07,5.610017979051918e-07,3.210006980225444e-07,5.110014171805233e-07
